카테고리,기관명,주소,위도,경도
공연장,서울성북미디어문화마루 꿈빛극장,서울특별시 성북구 길음로7길 20,37.60375521,127.0222037
공연장,상도어울마당 아트홀,서울 동작구 성대로 180 지하 1층,37.49925547,126.9403722
공연장,베짱이홀,서울특별시 마포구 독막로15길 3-12 NJ빌딩 지하 1층,37.54846765,126.921536
공연장,아르코예술극장,서울특별시 종로구 대학로8길 7,37.58118552,127.0029999
공연장,대학로티오엠,서울특별시 종로구 대학로8가길 85,37.58227606,127.0036455
공연장,서울시립교향악단,서울시 종로구 세종대로 175 예술동 3층,37.57184786,126.9761683
공연장,성수문화예술마당,서울 성동구 성수동1가 683,37.54521672,127.0353726
공연장,CTS 아트홀,서울특별시 동작구 노량진로 100 기독교TV멀티미디어센터 지하 2층,37.51294863,126.9370008
공연장,서울놀이마당,서울 송파구 잠실로 124 서울놀이마당,37.50936664,127.0981982
공연장,일신홀,서울특별시 용산구 한남대로 98 일신빌딩 1층,37.53716704,127.0055166
공연장,더줌아트센터,서울특별시 용산구 독서당로 111,37.53612286,127.0073076
공연장,스카이씨어터,서울특별시 종로구 대학로8가길 52,37.58298283,127.0026493
공연장,열린극장,서울특별시 종로구 창경궁로 258-12,37.58370537,127.0003565
공연장,국립중앙박물관 극장 용,서울특별시 용산구 서빙고로 137,37.52470224,126.9777402
공연장,대학로자유극장,서울특별시 종로구 대학로12길 31,37.58274873,127.0036077
공연장,KT&G 상상마당 대치아트홀,서울특별시 강남구 영동대로 416 KT&G 타워 3층,37.50658411,127.0653266
공연장,마로니에 야외공연장,"서울특별시 종로구 대학로 104, 마로니에공원 내",37.580334,127.0025153
공연장,파랑새극장,서울특별시 종로구 대학로 116 공공일호건물지하2층 파랑새극장,37.58153269,127.0023365
공연장,강남씨어터,"서울특별시 강남구 역삼로7길 16, 3층",37.49537321,127.0332838
공연장,예그린씨어터,서울특별시 종로구 동숭길 130-5 B1,37.58389021,127.0030753
공연장,성암아트홀,서울특별시 강남구 선릉로111길 6 3F 전층,37.51105342,127.043021
공연장,선돌극장,서울특별시 종로구 혜화로5길 5,37.58681262,126.9997652
공연장,라율아트홀,서울특별시 서초구 반포대로 20 2층,37.48244524,127.0126149
공연장,엠팟홀,서울 강남구 학동로 171 삼익악기빌딩 3층,37.51404673,127.0295507
공연장,미아리고개예술극장,서울특별시 성북구 동소문로 177,37.59789909,127.0214592
공연장,폼텍웍스홀,서울특별시 마포구 잔다리로3길 34,37.5506957,126.9179163
공연장,단막극장,서울특별시 종로구 동숭4길 16-3,37.58331803,127.0045779
공연장,한국의집 민속극장,서울특별시 중구 퇴계로36길 10,37.5602983,126.99475407474736
공연장,전통공연창작마루,"서울 종로구 종로 272 신관(N동) 8, 9층",37.57081871,127.0080914
공연장,세실아트홀,서울  강남구 신사동 616-7,37.52815277,127.0318444
공연장,삼일로창고극장,서울시 중구 삼일대로9길 12,37.563469,126.9879706
공연장,LG아트센터 서울,서울특별시 강서구 마곡중앙로 136 LG아트센터 서울,37.56536299,126.8293888
공연장,아리랑시네센터,서울특별시 성북구 아리랑로 82,37.60011909,127.0138937
공연장,대학로예술극장,서울시 종로구 대학로 10길 17 대학로예술극장,37.58209615,127.0031785
공연장,유니버설아트센터,서울특별시 광진구 천호대로 664,37.55096285632077,127.08795305531277
공연장,광림아트센터 BBCH홀,서울특별시 강남구 논현로163길 33,37.52389535,127.0255798
공연장,IPAC아트홀,서울특별시 서초구 서초중앙로 56,37.48689948,127.0154594
공연장,소극장 산울림,서울 마포구 와우산로 157 지층 소극장 산울림,37.5550833,126.9301095
공연장,청춘극장,서울특별시 중구 새문안로 22 문화일보홀,37.56710886,126.9686898
공연장,포스트극장,서울특별시 마포구 와우산로 148,37.5541249,126.9296484
공연장,국립극장,서울특별시 중구 장충단로 59,37.55199491,126.9992673
공연장,마루아트홀,서울특별시 종로구 대학로8가길 30 3층,37.58229447,127.0025238
공연장,극장동국,서울특별시 종로구 창경궁로 259,37.58455086,127.0000344
공연장,올웨이즈씨어터,서울특별시 종로구 대학로 132,37.58309546,127.0021033
공연장,반포심산아트홀,서울특별시 서초구 사평대로 55,37.49883446,126.9912425
공연장,보광극장,서울특별시 용산구 장문로19길 4,37.52611078,126.9978185
공연장,신도림 오페라하우스,서울 구로구 구로동 3-33,37.50818811797741,126.89081137277203
공연장,연희예술극장,서울 서대문구 연희맛로 2-3 B1 연희예술극장,37.5656579,126.9285381
공연장,여행자극장,서울특별시 성북구 성북로5길 9-3,37.58894239,127.0046529
공연장,민속극장풍류,서울 강남구 봉은사로 406 서울국가무형문화재전수교육관,37.50991,127.044364
공연장,문화정원아트홀,서울특별시 금천구 가산로 61 지하1층,37.4718013,126.896009
공연장,윤당아트홀,서울 강남구 언주로 844 B1 윤당아트홀,37.52565512,127.0337298
공연장,롯데월드 가든스테이지,서울특별시 송파구 올림픽로 240,37.51130961,127.0981418
공연장,정효아트홀,서울특별시 서초구 사임당로18길 52-2,37.4875493,127.0196258
공연장,우란2경,서울특별시 성동구 연무장7길 11 2층,37.54378977,127.0544169
공연장,씨어터쿰,서울특별시 종로구 창경궁로 253-7,37.58442274,126.9995285
공연장,동숭무대소극장,서울특별시 종로구 혜화로 35 지하 1층,37.58868965585108,126.99917120271677
공연장,국민대학교 예술관,서울특별시 성북구 정릉로 77,37.61019088599424,126.9978311
공연장,라움아트센터,서울특별시 강남구 언주로 564,37.50839127,127.0397754
공연장,영산아트홀,서울특별시 영등포구 여의공원로 101 C.C.M.M빌딩 지하 2층,37.52927196,126.9248927
