카테고리,기관명,주소,위도,경도,정류소타입
버스정류장,약수역,,37.55378896,127.0098978,일반차로
버스정류장,남산밀레니엄힐튼호텔,,37.55546657,126.9759753,일반차로
버스정류장,서울역,,37.5580158,126.9720457,일반차로
버스정류장,숭례문라마다&스위트호텔,,37.56061096,126.9720685,일반차로
버스정류장,시청역더플라자호텔,,37.5641562,126.9779059,일반차로
버스정류장,시청.서울신문사,,37.56829932,126.9773647,일반차로
버스정류장,프레이저플레이스남대문,,37.561376,126.9762666,일반차로
버스정류장,프레이저플레이스남대문,,37.56106678,126.9755366,일반차로
버스정류장,동대문역사문화공원,,37.56538519,127.0092451,일반차로
버스정류장,광희동더스프라지르서울동대문,,37.56473333,127.0075553,일반차로
버스정류장,동대문디자인플라자DDP,,37.56785291,127.0092138,일반차로
버스정류장,베이튼호텔,,37.56499932,127.0026364,일반차로
버스정류장,광화문,,37.56894357,126.9768853,일반차로
버스정류장,덕수궁,,37.566106,126.976925,일반차로
버스정류장,남대문시장,,37.56092315,126.9753967,일반차로
버스정류장,명동,,37.56075833,126.9856195,일반차로
버스정류장,남산골한옥마을,,37.56099506,126.9924384,일반차로
버스정류장,앰버서더호텔,,37.5604635,127.0026254,일반차로
버스정류장,신라호텔,,37.5583034,127.0054272,일반차로
버스정류장,동대문디자인플라자.동대문시장,,37.5668754,127.0085549,일반차로
버스정류장,동대문디자인프라자,,37.56776256,127.0091304,일반차로
버스정류장,방산.중부시장,,37.56685688,126.9994423,일반차로
버스정류장,을지로3가,,37.56653491,126.9923256,일반차로
버스정류장,을지로입구,,37.56613096,126.9810013,일반차로
버스정류장,명동입구,,37.56415262,126.9823016,가로변전일
버스정류장,신당동중앙시장,,37.56575532,127.0194166,일반차로
버스정류장,남산오르미,,37.55819405,126.9831349,일반차로
버스정류장,한강대교북단.LG유플러스,,37.52404994,126.963121,중앙차로
버스정류장,한강대교북단.LG유플러스,,37.52430606,126.9631848,중앙차로
버스정류장,신용산역,,37.527293,126.966207,중앙차로
버스정류장,신용산역,,37.52792049,126.9666192,중앙차로
버스정류장,용산우체국,,37.53149701,126.970235,중앙차로
버스정류장,용산우체국,,37.53205037,126.9705641,중앙차로
버스정류장,삼각지역,,37.53518014,126.9736858,중앙차로
버스정류장,삼각지역,,37.5359845,126.9741609,중앙차로
버스정류장,숙대입구역,,37.54329563,126.9725378,중앙차로
버스정류장,숙대입구역,,37.54375602,126.9722321,중앙차로
버스정류장,갈월동,,37.5509756,126.9722373,중앙차로
버스정류장,갈월동,,37.54953372,126.9717082,중앙차로
버스정류장,남영역,,37.54200692,126.9719272,일반차로
버스정류장,남영역,,37.541823,126.972069,일반차로
버스정류장,신용산역3번출구,,37.52888957,126.9673498,일반차로
버스정류장,서울드래곤시티,,37.53215669,126.9630604,일반차로
버스정류장,용산역3번출구.용산차고지,,37.53180791,126.9642146,일반차로
버스정류장,한강대교북단,,37.52496899,126.9635707,일반차로
버스정류장,서계동,,37.5524743,126.9693405,일반차로
버스정류장,서계동,,37.5516705,126.969222,일반차로
버스정류장,청파동,,37.54899162,126.970122,일반차로
버스정류장,청파시장,,37.54867903,126.9698626,일반차로
버스정류장,숙대입구역.청파동주민센터,,37.54538125,126.9707772,일반차로
버스정류장,숙대입구역.청파동주민센터,,37.54548616,126.9704189,일반차로
버스정류장,남영역,,37.540813,126.971032,일반차로
버스정류장,남영역,,37.54057027,126.9706761,일반차로
버스정류장,용산전자상가17동,,37.53377926,126.9660271,일반차로
버스정류장,용산전자상가19동,,37.53351349,126.9657072,일반차로
버스정류장,용산전자상가10동,,37.5332725,126.9619641,일반차로
버스정류장,용산전자상가12동,,37.53305741,126.962169,일반차로
버스정류장,용산전자상가.전자랜드,,37.53277906,126.9583252,일반차로
버스정류장,용산전자상가.전자랜드,,37.53305612,126.9583364,일반차로
버스정류장,원효대교북단,,37.53198537,126.956111,일반차로
버스정류장,용산경찰서,,37.54050321,126.9691858,가로변시간
버스정류장,용산경찰서,,37.53999946,126.9690615,가로변시간
버스정류장,용산꿈나무종합타운.원효로우체국,,37.5386139,126.9669291,가로변시간
버스정류장,용산e편한세상,,37.53746206,126.9654678,가로변전일
버스정류장,남정초등학교,,37.53631875,126.9636632,가로변시간
버스정류장,원효로2가,,37.53623744,126.9629911,가로변전일
버스정류장,원효로2가사거리,,37.53493384,126.9610704,가로변시간
버스정류장,원효로3가,,37.53404076,126.9581798,가로변시간
버스정류장,원효로3가,,37.53379572,126.9583248,일반차로
버스정류장,용암초등학교입구.이태원주공아파트,,37.54411594,126.9886646,일반차로
버스정류장,이태원동남산대림아파트.용산동아파트,,37.53987437,126.98748,가로변시간
버스정류장,용산한신아파트,,37.53980547,126.9871086,일반차로
버스정류장,해방촌,,37.53781774,126.9866091,일반차로
버스정류장,국군재정관리단,,37.53731771,126.9868496,일반차로
버스정류장,용산구청,,37.530303,126.991163,일반차로
버스정류장,용산구청,,37.52940958,126.9911699,일반차로
버스정류장,한강중학교,,37.52545875,126.9921715,일반차로
버스정류장,한강중학교앞,,37.52450259,126.9924288,일반차로
버스정류장,서빙고역1번출구,,37.52004642,126.9899502,일반차로
버스정류장,장충단로입구,,37.545795,127.002202,일반차로
버스정류장,남산예술원,,37.544437,127.00204,일반차로
버스정류장,서울중부기술교육원.블루스퀘어,,37.54157768,127.0035398,일반차로
버스정류장,서울시중부기술교육원.블루스퀘어,,37.5411749,127.0031776,일반차로
버스정류장,순천향대학병원,,37.53644224,127.0057302,가로변시간
버스정류장,순천향대학병원,,37.5356114,127.0062994,가로변전일
버스정류장,순천향대학병원,,37.53579346,127.0054994,일반차로
버스정류장,순천향대학병원.한남오거리,,37.53549068,127.005729,일반차로
버스정류장,한남오거리,,37.53284782,127.0083126,일반차로
버스정류장,남산도서관.용산도서관,,37.552282,126.980835,일반차로
버스정류장,남산도서관.용산도서관,,37.55204425,126.981134,일반차로
버스정류장,후암약수터,,37.54869,126.98432,일반차로
버스정류장,후암약수터,,37.54839526,126.9841669,일반차로
버스정류장,보성여중고입구,,37.54639685,126.98584,일반차로
버스정류장,보성여중고입구,,37.54625985,126.9856318,일반차로
버스정류장,남산체육관,,37.54270388,126.9927902,일반차로
버스정류장,남산체육관,,37.54250475,126.992917,일반차로
버스정류장,하얏트호텔,,37.54175355,126.9961358,일반차로
버스정류장,하얏트호텔,,37.5408661,126.9974258,일반차로
버스정류장,용마루고개(서울자동차고등학교),,37.54063689,126.9584647,일반차로
버스정류장,용마루고개.효창파크푸르지오아파트,,37.54029991,126.958552,일반차로
버스정류장,효창공원앞역.이봉창역사울림관,,37.53927197,126.9618971,일반차로
버스정류장,효창공원앞역.이봉창역사울림관,,37.53882848,126.9626979,일반차로
버스정류장,용산꿈나무종합타운.보건분소,,37.53842682,126.9649998,일반차로
버스정류장,용산꿈나무종합타운.보건분소,,37.538295,126.964648,일반차로
버스정류장,원효로제1동주민센터,,37.53766072,126.9669923,일반차로
버스정류장,전쟁기념관,,37.53475867,126.9768578,일반차로
버스정류장,전쟁기념관,,37.53465117,126.9753831,일반차로
버스정류장,녹사평역,,37.53510696,126.9851183,일반차로
버스정류장,녹사평역,,37.53475822,126.9853047,일반차로
버스정류장,용산구청.이태원시장,,37.53438305,126.9904707,일반차로
버스정류장,용산구청.이태원시장,,37.53411271,126.9900096,일반차로
버스정류장,이태원역1번출구.해밀턴호텔,,37.534552,126.993043,일반차로
버스정류장,이태원역4번출구.해밀턴호텔,,37.53435397,126.9934293,일반차로
버스정류장,이태원119안전센터,,37.53479,126.996387,일반차로
버스정류장,이태원119안전센터,,37.53460415,126.9971799,일반차로
버스정류장,한남동주민센터,,37.53704589,127.0004667,일반차로
버스정류장,한남동주민센터,,37.5367073,127.0006043,일반차로
버스정류장,한강진역.블루스퀘어,,37.540805,127.001695,일반차로
버스정류장,한강진역.블루스퀘어,,37.54092918,127.0020254,일반차로
버스정류장,서울역11번출구,,37.55361688,126.9738944,일반차로
버스정류장,후암삼거리,,37.55254084,126.9765772,일반차로
버스정류장,후암시장,,37.55068919,126.9770645,일반차로
버스정류장,후암시장,,37.54974673,126.9775446,일반차로
버스정류장,용산중고,,37.54665979,126.9781856,일반차로
버스정류장,용산중고,,37.547205,126.978225,일반차로
버스정류장,후암동종점,,37.54669893,126.9809588,일반차로
버스정류장,용산중고,,37.54574,126.977563,일반차로
버스정류장,남영동주민센터,,37.54581261,126.9768703,일반차로
버스정류장,남영동주민센터,,37.5453624,126.9750573,일반차로
버스정류장,남영우체국,,37.54512412,126.9732354,일반차로
버스정류장,남영우체국,,37.54536815,126.9734814,일반차로
버스정류장,한남시범아파트,,37.53794297,127.0122608,일반차로
버스정류장,한남시범아파트,,37.53770414,127.0126715,일반차로
버스정류장,한남동,,37.5339127,127.0084446,일반차로
버스정류장,한남동,,37.53375499,127.0087003,일반차로
버스정류장,이촌동동부센트레빌,,37.52155954,126.9660096,일반차로
버스정류장,이촌동두산위브트레지움.한강대우아파트,,37.52157348,126.9675283,일반차로
버스정류장,이촌1동충신교회앞,,37.52128315,126.9684808,일반차로
버스정류장,이촌동한가람아파트.이촌역,,37.5206563,126.9718843,일반차로
버스정류장,이촌동한강맨션.이촌역,,37.52018049,126.9727098,일반차로
버스정류장,신용산초등학교,,37.51984977,126.9745085,일반차로
버스정류장,신용산초등학교.중경고등학교,,37.51907753,126.976248,일반차로
버스정류장,중경고등학교.이촌동강촌아파트,,37.51891785,126.9775234,일반차로
버스정류장,이촌동점보아파트,,37.5183828,126.9784409,일반차로
버스정류장,이촌동현대아파트,,37.51853368,126.978712,일반차로
버스정류장,금강병원.반도아파트,,37.51770433,126.9811234,일반차로
버스정류장,서빙고신동아아파트,,37.51793695,126.9851054,일반차로
버스정류장,서빙고신동아아파트,,37.51748597,126.9853714,일반차로
버스정류장,만리동고개,,37.55167001,126.9628216,일반차로
버스정류장,손기정체육공원,,37.55421533,126.966423,일반차로
버스정류장,숙대입구역,,37.544479,126.970799,일반차로
버스정류장,남영역,,37.54222024,126.9709245,일반차로
버스정류장,숙명여대도서관앞,,37.54484687,126.9672217,일반차로
버스정류장,숙명여대도서관앞,,37.54484124,126.9664465,일반차로
버스정류장,숙명여대정문,,37.5449595,126.9641095,일반차로
버스정류장,숙명여대정문,,37.54513077,126.9643097,일반차로
버스정류장,숙명여대후문.이봉창활동터,,37.54608397,126.9632996,일반차로
버스정류장,효창공원후문,,37.54679103,126.9625779,일반차로
버스정류장,한겨레신문사입구,,37.54588062,126.9591929,일반차로
버스정류장,대한노인회중앙회,,37.54378904,126.9576684,일반차로
버스정류장,효창운동장.효창동주민센터,,37.54220952,126.9617671,일반차로
버스정류장,효창동주민센터.금양초등학교,,37.54162396,126.9622337,일반차로
버스정류장,금양초등학교,,37.54129925,126.9620007,일반차로
버스정류장,효창공원역,,37.53878602,126.9610379,일반차로
버스정류장,도원삼성래미안아파트,,37.5397768,126.9574339,일반차로
버스정류장,도원삼성래미안아파트,,37.53962541,126.9572103,일반차로
버스정류장,중앙하이츠빌라앞,,37.53801446,126.9600336,일반차로
버스정류장,중앙하이츠빌라앞,,37.53797386,126.9598809,일반차로
버스정류장,용문시장,,37.53634792,126.960968,일반차로
버스정류장,용문시장,,37.5359792,126.9613596,일반차로
버스정류장,용산전자상가입구,,37.53457017,126.9622225,일반차로
버스정류장,용산전자상가입구,,37.53466112,126.9619447,일반차로
버스정류장,신용산.지하차도,,37.53283488,126.9636682,일반차로
버스정류장,신용산.지하차도,,37.53259,126.963882,일반차로
버스정류장,신용산역5번출구,,37.53003386,126.9676785,일반차로
버스정류장,용산역,,37.52886661,126.9658225,일반차로
버스정류장,용산푸르지오써밋,,37.52757562,126.9647596,일반차로
버스정류장,용산푸르지오써밋,,37.52723093,126.9645788,일반차로
버스정류장,용산역광장앞,,37.528333,126.965617,일반차로
버스정류장,용산역사박물관.용산철도고등학교,,37.52559728,126.966015,일반차로
버스정류장,용산역사박물관.용산철도고등학교,,37.52530577,126.9671194,일반차로
버스정류장,용산세무서,,37.52373184,126.969244,일반차로
버스정류장,용산세무서,,37.52362139,126.9701544,일반차로
버스정류장,이촌역,,37.52266892,126.9739086,일반차로
버스정류장,이촌역,,37.52236347,126.9740269,일반차로
버스정류장,국립중앙박물관용산가족공원,,37.52089801,126.9786512,일반차로
버스정류장,국립중앙박물관용산가족공원,,37.52087549,126.9799562,일반차로
버스정류장,서빙고역교차로,,37.520427,126.9899,일반차로
버스정류장,서빙고초등학교,,37.52117112,126.9908894,일반차로
버스정류장,한강중학교,,37.52511406,126.9913627,일반차로
버스정류장,금호베스트빌앞,,37.52263626,126.9907182,일반차로
버스정류장,서빙고동,,37.51980432,126.9934203,일반차로
버스정류장,서빙고동주민센터,,37.520384,126.9948813,일반차로
버스정류장,동빙고동,,37.52081836,126.9966907,일반차로
버스정류장,동빙고동,,37.52126256,126.997039,일반차로
버스정류장,보광신동아아파트삼성리버빌아파트,,37.524738,127.0020297,일반차로
버스정류장,보광동신동아아파트,,37.52562379,127.0015149,일반차로
버스정류장,보광동주민센터,,37.52645912,127.0005046,일반차로
버스정류장,기업은행보광동지점,,37.52800885,126.9993071,일반차로
버스정류장,기업은행보광동지점,,37.52818201,126.9988968,일반차로
버스정류장,한국폴리텍1대학,,37.53019599,126.9967926,일반차로
버스정류장,한국폴리텍1대학,,37.53052935,126.9965748,일반차로
버스정류장,이태원역.보광동입구,,37.5334,126.994213,일반차로
버스정류장,이태원역.보광동입구,,37.53382242,126.994227,일반차로
버스정류장,한남역.용산노인종합복지관,,37.53122393,127.0067957,일반차로
버스정류장,한남역.용산노인종합복지관,,37.53066879,127.0077699,일반차로
버스정류장,이촌119안전센터.성촌공원,,37.53007998,126.9529475,일반차로
버스정류장,성촌공원.포르쉐센터용산,,37.53017103,126.9546065,일반차로
버스정류장,성촌공원.포르쉐센터용산,,37.52974742,126.9543511,일반차로
버스정류장,이촌2동주민센터,,37.52773644,126.955064,일반차로
버스정류장,이촌2동주민센터,,37.52770289,126.9548606,일반차로
버스정류장,이촌2동대림아파트.새남터성지,,37.52617531,126.9563231,일반차로
버스정류장,이촌2동대림아파트.새남터성지,,37.52602927,126.9561659,일반차로
버스정류장,서부이촌동입구,,37.52386405,126.9594954,일반차로
버스정류장,이촌2동강변아파트,,37.52344621,126.959781,일반차로
버스정류장,원효2동산호아파트후문,,37.53226001,126.9500127,일반차로
버스정류장,청암동강변삼성아파트,,37.53461443,126.9482435,일반차로
버스정류장,청암동강변삼성아파트,,37.534015,126.949323,일반차로
버스정류장,원효2동산호아파트,,37.53301777,126.9505416,일반차로
버스정류장,원효2동산호아파트,,37.5331089,126.9508278,일반차로
버스정류장,원효로풍전아파트,,37.53212865,126.9535225,일반차로
버스정류장,원효로풍전아파트,,37.53236877,126.9545136,일반차로
버스정류장,원효풍전아파트,,37.53274214,126.9559182,일반차로
버스정류장,원효2동주민센터,,37.5344941,126.9513962,일반차로
버스정류장,산천동리버힐삼성아파트,,37.53450034,126.9511923,일반차로
버스정류장,산천동,,37.53532039,126.9536425,일반차로
버스정류장,산천동,,37.53540813,126.9533822,일반차로
버스정류장,신창동세방아파트,,37.53570832,126.9549576,일반차로
버스정류장,신창동세방아파트,,37.53583005,126.9549471,일반차로
버스정류장,남이장군사당,,37.53665907,126.9579938,일반차로
버스정류장,남이장군사당,,37.53675446,126.9575932,일반차로
버스정류장,새마을금고,,37.53707162,126.9595338,일반차로
버스정류장,새마을금고,,37.53714921,126.9591968,일반차로
버스정류장,순천향병원입구,,37.53263055,127.0067506,일반차로
버스정류장,남산서울타워,,37.55101447,126.9911948,일반차로
버스정류장,청심경로당,,37.53388792,126.9506907,일반차로
버스정류장,삼성테마트,,37.53374669,126.9503849,일반차로
버스정류장,서빙고동금호베스트빌,,37.52261379,126.990991,일반차로
버스정류장,한남동하이페리온,,37.52784398,127.0055474,일반차로
버스정류장,서빙고역1번출구,,37.52003451,126.9894855,일반차로
버스정류장,문배동이안아파트앞,,37.53887,126.9710604,일반차로
버스정류장,갈월동.숙대입구역10번출구,,37.54638586,126.9716592,일반차로
버스정류장,삼각지역11번출구,,37.536204,126.974548,일반차로
버스정류장,숙대입구,,37.54453055,126.9705229,일반차로
버스정류장,원효대교북단,,37.53213836,126.9556103,일반차로
버스정류장,문배동이안아파트앞,,37.5383645,126.9707995,일반차로
버스정류장,순천향병원입구,,37.53269451,127.0069961,일반차로
버스정류장,숙명여대입구,,37.54488446,126.9696435,일반차로
버스정류장,서빙고초등학교,,37.52084129,126.99061,일반차로
버스정류장,한강대교스카이스위트,,37.52133077,126.9608162,일반차로
버스정류장,한강대교전망카페,,37.521236,126.9613435,일반차로
버스정류장,노들섬,,37.51751618,126.9586052,일반차로
버스정류장,노들섬,,37.51736384,126.9590377,일반차로
버스정류장,용암초등학교.이태원2동주민센터,,37.544673,126.990733,일반차로
버스정류장,용암초등학교.이태원2동주민센터,,37.54484967,126.9909321,일반차로
버스정류장,효창공원삼거리.윤봉길의사등묘역,,37.54460709,126.9638369,일반차로
버스정류장,서울역공항철도15번출구,,37.55307791,126.9688468,일반차로
버스정류장,용산꿈나무종합타운,,37.53848693,126.9672403,일반차로
버스정류장,남산도서관,,37.55234367,126.9818462,일반차로
버스정류장,하얏트호텔,,37.54066038,126.9969933,마을버스
버스정류장,한신아파트,,37.53898273,126.9866957,마을버스
버스정류장,순천향병원,,37.5332488,127.0048157,마을버스
버스정류장,용암경로당입구,,37.54059662,126.9869184,마을버스
버스정류장,한남오거리,,37.53309011,127.0066567,마을버스
버스정류장,가야랑앞,,37.54019528,126.9936041,마을버스
버스정류장,용암한신아파트,,37.54207717,126.9874353,마을버스
버스정류장,효창공원후문,,37.54706884,126.9608921,마을버스
버스정류장,디지텍고등학교앞,,37.53980318,126.991626,마을버스
버스정류장,우리들가정의원,,37.54323151,126.987795,마을버스
버스정류장,도원삼성래미안아파트101동앞,,37.53906859,126.9562321,마을버스
버스정류장,성도약국,,37.53945068,126.9895541,마을버스
버스정류장,남산교회입구,,37.54467134,126.9866472,마을버스
버스정류장,신애교회,,37.54551904,126.9584869,마을버스
버스정류장,시장,,37.53892255,126.9885516,마을버스
버스정류장,해방촌오거리,,37.54572995,126.9851475,마을버스
버스정류장,보광동주민센터,,37.52614734,127.0000973,마을버스
버스정류장,대한노인회중앙회,,37.54403681,126.9576287,마을버스
버스정류장,도원삼성래미안아파트101동앞,,37.53902226,126.9562966,마을버스
버스정류장,신흥교회앞,,37.54474572,126.9833868,마을버스
버스정류장,군인아파트,,37.52600406,126.9963177,마을버스
버스정류장,원효사.백범김구기념관,,37.54314017,126.9585663,마을버스
버스정류장,녹사평역,,37.53501104,126.9858713,마을버스
버스정류장,큰빛의집앞,,37.54454818,126.9819982,마을버스
버스정류장,몬드리안서울이태원,,37.52853051,126.9926264,마을버스
버스정류장,도원삼성래미안아파트,,37.53968795,126.9576859,마을버스
버스정류장,후암동종점,,37.54670079,126.9813662,마을버스
버스정류장,용산구청,,37.53031911,126.9914495,마을버스
버스정류장,용산고등학교,,37.5461364,126.9795092,마을버스
버스정류장,외빈차고,,37.53172938,126.9921712,마을버스
버스정류장,효창공원앞역.이봉창역사울림관,,37.53967102,126.9614323,마을버스
버스정류장,갈월동사회복지회관,,37.54539013,126.9740852,마을버스
버스정류장,청화아파트,,37.53141679,126.9951323,마을버스
버스정류장,동작대로(가상),,37.51590858,126.9829602,가상정류장
버스정류장,용산경찰서,,37.5410233,126.9698057,마을버스
버스정류장,숙대역7번출구,,37.54347578,126.9722968,마을버스
버스정류장,보광동삼거리,,37.53073299,126.9968251,마을버스
버스정류장,중앙하이츠빌라,,37.53856833,126.9594786,마을버스
버스정류장,원효우체국,,37.53896727,126.9673538,마을버스
버스정류장,보광초등학교,,37.53134303,126.9967764,마을버스
버스정류장,용문동시장.새마을금고,,37.5373483,126.9596343,마을버스
버스정류장,수미용실,,37.5313728,126.9984023,마을버스
버스정류장,용문동주민센터,,37.53814739,126.959119,마을버스
버스정류장,문배어린이공원,,37.53693839,126.9697251,마을버스
버스정류장,문배어린이공원,,37.53714312,126.96959,마을버스
버스정류장,영동김밥,,37.53103579,127.0007739,마을버스
버스정류장,한강대교(가상),,37.52172772,126.9606612,가상정류장
버스정류장,도깨비시장,,37.53085466,127.002246,마을버스
버스정류장,리버힐빌라앞,,37.53172603,127.0008837,마을버스
버스정류장,신용산역,,37.52991665,126.9674545,마을버스
버스정류장,보광교회,,37.532273,126.9991865,마을버스
버스정류장,용산우체국,,37.53137629,126.9703154,마을버스
버스정류장,숙대역5번출구,,37.54403813,126.9725115,마을버스
버스정류장,이슬람사원,,37.53298846,126.9979655,마을버스
버스정류장,삼각지역,,37.53450655,126.9732731,마을버스
버스정류장,갈월동,,37.54632411,126.9720931,마을버스
버스정류장,보광초등학교후문앞,,37.53309022,126.995698,마을버스
버스정류장,반포대교(가상),,37.5188785,126.9940056,가상정류장
버스정류장,동자경로당,,37.55028671,126.9741955,마을버스
버스정류장,이태원역앞,,37.53418055,126.9957002,마을버스
버스정류장,녹사평역.용산구청,,37.53513958,126.9871838,마을버스
버스정류장,후암시장,,37.55006648,126.9768044,마을버스
버스정류장,후암동주민센터앞,,37.54836448,126.9777058,마을버스
버스정류장,제일기획,,37.53487086,126.9984396,마을버스
버스정류장,대성교회,,37.53869997,126.988452,마을버스
버스정류장,용산고,,37.54590833,126.9789525,마을버스
버스정류장,성도약국,,37.53927766,126.9894308,마을버스
버스정류장,후암동종점,,37.54650165,126.9813595,마을버스
버스정류장,디지텍고등학교앞,,37.53971398,126.9918569,마을버스
버스정류장,큰빛의집앞,,37.54448328,126.9819077,마을버스
버스정류장,가야랑앞,,37.54008896,126.9937523,마을버스
버스정류장,신흥교회앞,,37.54462317,126.9833879,마을버스
버스정류장,해방촌오거리,,37.54570295,126.9853965,마을버스
버스정류장,남산교회입구,,37.54455059,126.9866223,마을버스
버스정류장,우리들가정의원,,37.54324231,126.9876592,마을버스
버스정류장,용암한신아파트,,37.54238805,126.9874137,마을버스
버스정류장,용암경로당입구,,37.54109853,126.9869602,마을버스
버스정류장,한신아파트,,37.53898812,126.9865577,마을버스
버스정류장,갑을빌딩,,37.54909587,126.9720388,마을버스
버스정류장,리버힐삼성아파트후문,,37.53494624,126.9487208,마을버스
버스정류장,만리시장입구,,37.5515678,126.9630413,마을버스
버스정류장,배문중고등학교,,37.55037493,126.9636168,마을버스
버스정류장,청파초등학교,,37.54858348,126.9633755,마을버스
버스정류장,동부이촌동,,37.52013925,126.972673,일반차로
버스정류장,강촌APT,,37.51910004,126.9761942,일반차로
버스정류장,남산그랜드하얏트호텔,,37.53982597,126.9973679,일반차로
버스정류장,청파초등학교,,37.54846998,126.9635057,마을버스
버스정류장,배문중고교,,37.55038127,126.9637289,마을버스
버스정류장,만리시장입구,,37.55177599,126.9631453,마을버스
버스정류장,청암자이아파트,,37.53486723,126.9485683,마을버스
버스정류장,신동아APT,,37.5175986,126.9853624,일반차로
버스정류장,한남동,,37.53716,127.005237,일반차로
버스정류장,한남동,,37.535854,127.005492,일반차로
버스정류장,신동아APT,,37.51792209,126.9853035,일반차로
버스정류장,강촌APT,,37.51890573,126.9773129,일반차로
버스정류장,동부이촌동,,37.52067791,126.9718175,일반차로
버스정류장,이촌동두산위브트레지움,,37.52149367,126.9659919,일반차로
버스정류장,이촌동두산위브트레지움,,37.52152836,126.9675735,일반차로
버스정류장,이촌현대아파트.금강병원,,37.51771874,126.9810408,일반차로
버스정류장,이촌현대아파트.금강병원,,37.51850812,126.978748,일반차로
버스정류장,한남역,,37.53120681,127.0067323,일반차로
버스정류장,도원삼성래미안아파트단지내,,37.5381983,126.9553881,마을버스
버스정류장,IP부띠끄호텔,,37.53488978,126.9984792,일반차로
버스정류장,IP부띠끄호텔,,37.53516,126.998386,일반차로
버스정류장,한남동주민센터,,37.53411538,127.0006053,마을버스
버스정류장,용산CJ나인파크,,37.53587066,126.969553,마을버스
버스정류장,용산e편한세상,,37.5344622,126.9672212,마을버스
버스정류장,이집트대사관.한남더힐아파트,,37.53525687,127.0112747,일반차로
버스정류장,이집트대사관.한남더힐아파트,,37.53624088,127.011431,일반차로
버스정류장,한남역,,37.53058499,127.0077438,일반차로
버스정류장,한남동,,37.53375693,127.0085732,일반차로
버스정류장,한남동,,37.53396315,127.0085657,일반차로
버스정류장,필리핀대사관,,37.54069996,126.9950933,마을버스
버스정류장,필리핀대사관,,37.54057021,126.99516,마을버스
버스정류장,서울드래곤시티용산,,37.532097,126.961552,일반차로
버스정류장,전쟁기념관,,37.53840147,126.9734852,일반차로
버스정류장,용산역,,37.52907676,126.9658972,일반차로
버스정류장,국립중앙박물관,,37.52084762,126.9785496,일반차로
버스정류장,이태원,,37.53433859,126.9904417,일반차로
버스정류장,남산서울타워,,37.55114199,126.9909862,일반차로
버스정류장,하얏트호텔,,37.54089188,126.9972013,일반차로
버스정류장,답십리역사거리,,37.56544961,127.0543962,중앙차로
버스정류장,청년회의소.서울새활용플라자,,37.56203536,127.0604823,중앙차로
버스정류장,장한평역,,37.56118992,127.0660927,중앙차로
버스정류장,상왕십리역,,37.5643358,127.0290749,일반차로
버스정류장,상왕십리역,,37.56469363,127.0286813,가로변전일
버스정류장,왕십리센트라스아파트,,37.565213,127.0248052,가로변시간
버스정류장,왕십리교회,,37.56663004,127.0236794,일반차로
버스정류장,뉴타운아파트,,37.5648724,127.0269698,일반차로
버스정류장,청계벽산아파트.텐즈힐아파트,,37.56885848,127.0303755,일반차로
버스정류장,청계벽산아파트.텐즈힐아파트,,37.56795982,127.0300384,일반차로
버스정류장,왕십리도선동주민센터,,37.56761644,127.0246447,일반차로
버스정류장,왕십리2동주민센터,,37.56244961,127.0332626,가로변시간
버스정류장,코스모타워.서울신용보증재단성동지점,,37.56298226,127.0329029,일반차로
버스정류장,성동구청,,37.56312659,127.0359164,가로변시간
버스정류장,상왕십리역,,37.56487166,127.0302446,일반차로
버스정류장,상왕십리역.센트라스아파트,,37.56586011,127.0299768,일반차로
버스정류장,신금호역4번출구,,37.55414281,127.0205311,일반차로
버스정류장,마장동주민센터,,37.5673235,127.0445738,일반차로
버스정류장,마장역,,37.56559873,127.0422829,일반차로
버스정류장,성동노인복지관,,37.56493759,127.0415861,일반차로
버스정류장,마장축산물시장,,37.57095053,127.0380207,가로변전일
버스정류장,마장축산물시장,,37.57025901,127.0375114,가로변전일
버스정류장,도선사거리,,37.56702082,127.036954,일반차로
버스정류장,도선사거리,,37.56664878,127.0364846,일반차로
버스정류장,마장동금호아파트,,37.56307133,127.041859,일반차로
버스정류장,마장동금호아파트,,37.56215772,127.0415812,일반차로
버스정류장,한양대부속고등학교,,37.5609241,127.0414132,일반차로
버스정류장,한양대부속고등학교,,37.56038812,127.0411546,일반차로
버스정류장,한양대앞.한양시장,,37.5585824,127.0409668,일반차로
버스정류장,한양대앞,,37.55852546,127.0406535,일반차로
버스정류장,한양대정문,,37.55638837,127.0431286,일반차로
버스정류장,한양대정문앞,,37.5569939,127.0431384,가로변전일
버스정류장,무학여고앞,,37.557854,127.0342332,일반차로
버스정류장,무학여고,,37.55789531,127.0338673,일반차로
버스정류장,왕십리역,,37.55994731,127.036192,일반차로
버스정류장,왕십리역,,37.56033656,127.0362669,가로변시간
버스정류장,왕십리역,,37.56072354,127.0346873,일반차로
버스정류장,행당1동주민센터.성동소방서,,37.55826718,127.038404,일반차로
버스정류장,서울숲삼부아파트,,37.55872308,127.0379493,일반차로
버스정류장,응봉동주민센터,,37.55339896,127.0335008,일반차로
버스정류장,응봉동주민센터,,37.55376121,127.0334387,일반차로
버스정류장,응봉사거리,,37.55529188,127.034458,일반차로
버스정류장,응봉동현대아파트,,37.54973246,127.0305745,일반차로
버스정류장,응봉동현대아파트,,37.550222,127.0309,일반차로
