위도,경도,클러스터내마커수,줌레벨
37.62325000000003,127.028309,1,4
37.633278,127.01685399999998,1,4
37.635351500340725,127.01537449936592,2,4
37.63599299999999,127.01981999999998,1,4
37.638851666768986,127.02362299992704,3,4
37.63210700018294,127.01940950060848,2,4
37.639953,127.01103,1,4
37.636397,127.016797,1,4
37.62691800000001,127.026608,1,4
37.63166400027926,127.02638450145864,4,4
37.626066,127.03007,1,4
37.59744383400507,127.0359981660371,6,4
37.59245200003219,127.01335550013955,2,4
37.59217066776155,127.03402499885424,3,4
37.608182,127.00672,5,4
37.59690533354956,127.03365899932042,3,4
37.611316500208616,127.01242900020314,4,4
37.604759,127.024467,2,4
37.61625699999999,127.045788,3,4
37.59866699999999,127.02754199999998,1,4
37.594529800328566,127.01819119943394,5,4
37.60571433522348,127.05246700135302,6,4
37.61381866677409,127.01141311110848,9,4
37.609748,127.00665399999998,1,4
37.61248383340676,127.01405983300836,6,4
37.60268799999999,127.028816,2,4
37.607234,127.053054,1,4
37.609227,127.031197,1,4
37.60497750016307,127.04323025055868,8,4
37.61009900000001,126.99997,1,4
37.610194500619045,127.00852950088122,2,4
37.60054,127.01120299999998,3,4
37.60155920099646,127.01989860205263,5,4
37.59733399999999,127.016623,1,4
37.60647,127.043483,2,4
37.607745000000016,126.997508,2,4
37.59372600126158,127.01609849819336,2,4
37.595634,127.0372,4,4
37.60641775004386,127.05088674956389,4,4
37.60763000000001,127.041586,1,4
37.604655,127.03861,1,4
37.60275900000001,127.043237,2,4
37.603221000548245,127.04093766698035,3,4
37.610547,127.00291599999998,1,4
37.602295001215765,127.01729600146125,2,4
37.609682,127.02339899999998,1,4
37.603804,127.035949,1,4
37.59685875006345,127.05607124984384,4,4
37.59284299999999,127.04973800000002,2,4
37.59801599999999,127.05628900000002,1,4
37.600089,127.05547,1,4
37.608661,127.003647,1,4
37.595598,127.019696,1,4
37.59585933382818,127.01699333328392,3,4
37.614284000000026,127.051222,1,4
37.59384966674637,127.03570866688236,3,4
37.601558,127.034097,1,4
37.606023500872574,127.04605999798056,2,4
37.59182200000001,126.993879,1,4
37.60041600000001,127.019279,1,4
37.59375350004831,127.01439749983692,2,4
37.595338,127.032636,2,4
37.61122799999999,127.014843,1,4
37.61312799999999,127.008214,1,4
37.60609600000001,127.040479,2,4
37.605179,127.03219599999998,1,4
37.593626,127.032362,1,4
37.59185399999999,127.011388,1,4
37.603335000000015,127.033982,1,4
37.59211400000001,126.919193,4,4
37.65436828606048,127.04443185753144,7,4
37.65460620047735,127.013430799242,10,4
37.65529810035384,127.01646169985943,10,4
37.65544630015128,127.03742039991006,20,4
37.64877,127.035566,2,4
37.64545200152481,127.035272497205,2,4
37.64972700067933,127.01423624893282,4,4
37.651548,127.02653800000002,8,4
37.68288050065247,127.04495175078868,4,4
37.65931500000001,127.036401,1,4
37.64871300000001,127.023704,2,4
37.686602800016814,127.04027120007903,5,4
37.6570030001092,127.0408236663477,6,4
37.674869,127.047813,1,4
37.6668130005143,127.03482200106158,2,4
37.64813399999999,127.037151,2,4
37.65070600014917,127.03503933334412,3,4
37.650092,127.03194399999998,1,4
37.660908,127.03825799999998,1,4
37.64301,127.036045,1,4
37.68064450074633,127.04416599923852,2,4
37.64865750011119,127.03388899920552,2,4
37.64554,127.01047800000002,1,4
37.647484,127.02175200000002,2,4
37.65593733343969,127.01209199997702,3,4
37.64988300071386,127.0124142994831,10,4
37.648797714701885,127.0149175714926,7,4
37.64526399999999,127.022197,2,4
37.648364500037616,127.01917699972198,2,4
37.64851600000002,127.017005,1,4
37.64368,127.02685,1,4
37.644576,127.012484,1,4
37.648492,127.012496,1,4
37.672645,127.054839,5,4
37.67403720001568,127.05049420000545,5,4
37.67545080068221,127.05459219900092,5,4
37.67543950166237,127.0584915037952,4,4
37.65344,127.070914,1,4
37.65802610072689,127.06725269788087,10,4
37.65649899999998,127.067663,1,4
37.658612,127.061845,1,4
37.64960500001288,127.08360100000316,3,4
37.669904,127.081403,1,4
37.64695900000002,127.01743899999998,3,4
37.643949,127.023608,1,4
37.65441575025561,127.0122384175674,12,4
37.657207000000014,127.011263,1,4
37.65086833361695,127.0825076674882,3,4
37.65805250005515,127.06884800052887,4,4
37.66056350072397,127.07097800146212,2,4
37.65525950000641,127.07031299992896,4,4
37.659721000000005,127.066419,3,4
37.67548299999998,127.053185,1,4
37.65707999999999,127.06477700000002,2,4
37.672865000000016,127.05652,1,4
37.66202400000002,127.071152,1,4
37.66373900000001,127.071553,1,4
37.676984,127.05655,1,4
37.67092569238879,127.04485099993492,13,4
37.66624000038114,127.03878749963462,4,4
37.65812166712848,127.0392990006732,3,4
37.66809900000393,127.04151999996876,2,4
37.65198200039916,127.01357622261555,9,4
37.678971,127.04292,2,4
37.64690300000001,127.039348,2,4
37.673435,127.04324400000002,2,4
37.66441900043255,127.0409700022099,4,4
37.68477400030745,127.04468850057688,2,4
37.67759400000001,127.043416,1,4
37.65447533344047,127.01483283386132,6,4
37.647331,127.032592,1,4
37.666922,127.042005,1,4
37.66896,127.035987,1,4
37.644791,127.040467,2,4
37.68810500000002,127.042109,1,4
37.65673100000001,127.038266,2,4
37.65223799999999,127.049074,1,4
37.652983000000006,127.036471,1,4
37.65921000000001,127.032386,1,4
37.669212,127.031556,1,4
37.655406,127.041585,1,4
37.684898,127.04294799999998,1,4
37.67012900000001,127.04276900000002,1,4
37.65334800000001,127.01805699999998,1,4
37.59862370142883,127.05509210213272,10,4
37.58384199999998,127.039798,1,4
37.589143601457,127.03655579715748,5,4
37.575292750915466,127.04052837712138,8,4
37.58704833401006,127.06056666637446,3,4
37.57961700000001,127.025763,3,4
37.593372445115286,127.05735533185305,9,4
37.58621100000002,127.062432,2,4
37.595310000008745,127.058496499903,6,4
37.59548400010169,127.06243649957072,8,4
37.58539666667362,127.05517666667728,6,4
37.58705662509038,127.0354452498974,8,4
37.57941900004901,127.07574700007716,4,4
37.58693140188392,127.05645379976036,5,4
37.58084,127.051769,1,4
37.58121699999999,127.072971,1,4
37.58186033388358,127.03067200002184,3,4
37.58129914412071,127.02778785849516,7,4
37.590390001013056,127.04987249838962,2,4
37.58491399999999,127.047667,1,4
37.575215333454594,127.04796399973849,3,4
37.576642,127.03388,3,4
37.5785426673057,127.07381466672894,3,4
37.57640300000001,127.070287,2,4
37.575752857761245,127.0418710013987,7,4
37.57435400000758,127.0421346666214,3,4
37.59077540040249,127.05819440006466,5,4
37.581628,127.036196,1,4
37.588373,127.05415200000002,1,4
37.574908,127.06911300000002,2,4
37.591885401139095,127.05923779870436,5,4
37.585026000000006,127.039953,1,4
37.583333,127.034542,2,4
37.59937250163897,127.05585283513454,6,4
37.585231999999976,127.050223,1,4
37.59039500092702,127.06327800143794,2,4
37.60322299999998,127.06296100000002,3,4
37.58183600000001,127.032391,1,4
37.57440599999998,127.032128,1,4
37.60122199999999,127.06262599999998,2,4
37.585625,127.03335,1,4
37.573051500566045,127.03392149979764,2,4
37.57493750010761,127.04328249926768,2,4
37.594710000000006,127.060375,1,4
37.59637660032865,127.06070039889316,5,4
37.622523,127.024349,3,4
37.6203985000495,127.06218199996316,2,4
37.61919150006945,127.0572587497636,4,4
37.621792910582805,127.05803427158416,11,4
37.619514,127.079859,1,4
37.62241600003394,127.07841300033006,2,4
37.62156900073626,127.0811803350188,3,4
37.61719966668201,127.06376966654813,3,4
37.62214430064428,127.07620480034636,10,4
37.62251950016336,127.071889000264,2,4
37.620849,127.07773699999998,1,4
37.58789400040169,127.02325618404883,11,4
37.58722738895129,127.02895416663728,18,4
37.60833850080075,127.057140498808,2,4
37.58490994480171,127.03012850021496,18,4
37.58248850003485,127.028137999661,2,4
37.57977700122727,127.02242080217889,5,4
37.580770200007215,127.02605859999096,5,4
37.58341900062835,127.02251362573485,8,4
37.611614,127.06408199999998,1,4
37.58943900000002,127.021015,2,4
37.60983999999998,127.058744,4,4
37.58907899999998,127.027901,1,4
37.588361750530886,127.02978762613968,8,4
37.61303740001143,127.06567099987974,5,4
37.58754400004014,127.02133200007788,2,4
37.58601966720876,127.02254766817649,3,4
37.61029899999999,127.064125,1,4
37.584799,127.022046,1,4
37.58901245556319,127.09550163630462,11,4
37.58633540090028,127.0864066977074,10,4
37.60868666699467,127.0798500007331,3,4
37.58716960015879,127.08868920005658,5,4
37.59569900000002,127.096114,1,4
37.57482300000001,127.086716,1,4
37.58379888952712,127.08497166605974,9,4
37.60793233342317,127.07728933261592,3,4
37.61643920004275,127.0811339999882,5,4
37.60566150009017,127.077706999803,4,4
37.61113300000001,127.077044,1,4
37.58544699999997,127.08227399999998,2,4
37.59035999999999,127.09485999999998,1,4
37.587984000000006,127.096992,2,4
37.610846,127.07849,3,4
37.59462700001748,127.09050300012387,3,4
37.59280700021769,127.07577433234086,9,4
37.604038,127.080223,1,4
37.602837,127.107251,2,4
37.61443860002386,127.07848459982368,5,4
37.60594600000001,127.074359,1,4
37.59540500003969,127.08845449994324,2,4
37.59413375027662,127.09839924892492,8,4
37.59625800069312,127.08886860028686,5,4
37.58295333489324,127.09033233301598,6,4
37.611762,127.08012,1,4
37.57566299999999,127.08176,1,4
37.600554,127.090093,2,4
37.598553,127.079089,2,4
37.593685,127.094765,1,4
37.582214,127.084703,1,4
37.602941,127.078659,1,4
37.58054799999999,127.084492,1,4
37.599852,127.088238,1,4
37.583559,127.091931,1,4
37.608015,127.074159,1,4
37.57949866751408,127.08782433303116,3,4
37.58551200000001,127.088589,1,4
37.612455,127.078298,2,4
37.59955199999999,127.086279,2,4
37.593465501476096,127.07869500389168,2,4
37.58394000000001,127.088838,1,4
37.58533733492408,127.07820533337868,3,4
37.602014000003855,127.08077000003814,2,4
37.59313,127.08499000000002,1,4
37.604503,127.076023,1,4
37.601967,127.102952,1,4
37.589961,127.075381,1,4
37.60555250169353,127.08281849587976,2,4
37.602756,127.08251099999998,1,4
37.61022966688003,127.07526066795177,3,4
37.58648900002478,127.09382150020404,2,4
37.594538,127.082003,1,4
37.59576650046574,127.0937342489754,4,4
37.589919501637645,127.08726649931717,2,4
37.622826000000025,127.056449,2,4
37.61769660008704,127.05877960000733,5,4
37.62109750024437,127.06096799985085,2,4
37.616703,127.06538700000002,1,4
37.620989,127.075739,2,4
37.600078,127.06025699999998,1,4
37.59709916697404,127.05621733271688,6,4
37.581696000000015,127.043261,1,4
37.585466,127.053171,1,4
37.59888899999999,127.061454,7,4
37.595176,127.064238,1,4
37.590212,127.05263999999998,1,4
37.577505,127.050808,2,4
37.576998000202366,127.0418694998979,2,4
37.586045,127.042146,1,4
37.59079,127.056688,1,4
37.580540000000006,127.033988,1,4
37.581852,127.038099,2,4
37.588650000000015,127.056454,1,4
37.61038999999999,127.062514,1,4
37.60511300131417,127.06079750149884,2,4
37.60970999999999,127.05733100000002,1,4
37.59034400000001,127.028557,2,4
37.601788250013634,127.11054675000102,4,4
37.597150000000006,127.097726,3,4
37.600203,127.10553699999998,1,4
37.61539099999997,127.100882,1,4
37.60173999999999,127.09909399999998,1,4
37.59478800000001,127.09243999999998,1,4
37.6167,127.077977,2,4
37.5947580000036,127.085016000036,2,4
37.60951400000001,127.077279,1,4
37.59384599999998,127.089091,1,4
37.605972,127.08110299999998,1,4
37.615043,127.080605,1,4
37.59241900000001,127.087361,1,4
37.58185700001932,127.0868159997925,2,4
37.59023499999999,127.082549,2,4
37.58897100018632,127.09001157168429,7,4
37.575709,127.08516199999998,1,4
37.57957200070641,127.09061633545667,3,4
37.581677999999975,127.09298800000002,1,4
37.59066799999999,127.10065799999998,1,4
37.58655399999998,127.090968,1,4
37.58145099999999,127.09024599999998,1,4
37.544914,127.141008,4,4
37.53862285752405,127.13202900052408,7,4
37.53383816787517,127.12349516917796,6,4
37.55234733484166,127.13181699635952,3,4
37.53732271507324,127.12417921396404,14,4
37.53205028595144,127.13606757038716,7,4
37.53756960011932,127.1413756000568,10,4
37.54784350047213,127.14479900028034,2,4
37.52495933368174,127.13324399911276,3,4
37.52925350020515,127.1384467504494,4,4
37.54323275038552,127.1412002501356,4,4
37.5285144004532,127.13056859880196,5,4
37.5429920010515,127.12167550207548,4,4
37.533035,127.13756399999998,2,4
37.533048500030105,127.1283075002994,6,4
37.53736666669437,127.1466283331006,3,4
37.54863783414812,127.12651561004984,18,4
37.54582799999999,127.122463,2,4
37.54698650028008,127.1380219998618,6,4
37.52652383387567,127.13243383284404,6,4
37.53055122331746,127.13057866774172,9,4
37.550700400616265,127.13683480015656,5,4
37.531223,127.141063,1,4
37.53486066938319,127.13642182944857,6,4
37.53197533339943,127.12758916634304,6,4
37.54139950051432,127.13380799854968,6,4
37.53021775035924,127.13432274944904,4,4
37.54616800018829,127.1318109992941,4,4
37.52761066678883,127.13284899992452,3,4
37.52824800019095,127.1444157496525,4,4
37.533045000002645,127.13448200002745,3,4
37.53338837505692,127.1296468747142,8,4
37.539143,127.138016,1,4
37.54114200027194,127.14585699982392,3,4
37.53316960046136,127.13251200025212,5,4
37.548072,127.141935,1,4
37.53232800000002,127.125486,1,4
37.54902375012583,127.14289274981556,4,4
37.551397333438416,127.1287973325329,3,4
37.546934,127.170738,1,4
37.53832448013937,127.1281974801217,25,4
37.53542280062617,127.14419459799684,5,4
37.52803850064424,127.12334075044822,4,4
37.544889,127.137571,1,4
37.542323,127.137342,1,4
37.54786460104874,127.1359124982911,10,4
37.53492600032119,127.12557100140204,2,4
37.54009110037656,127.13417169927024,10,4
37.533547,127.135856,1,4
37.53673599999999,127.138294,1,4
37.53122666694373,127.1426319984517,3,4
37.53988699999999,127.135005,2,4
37.52820557160628,127.14557814237584,7,4
37.5385185008853,127.14671200129398,6,4
37.53350950132923,127.14404250241876,2,4
37.52785916670538,127.13449200026716,6,4
37.55449066754499,127.13492933548116,3,4
37.54282550001814,127.12411400019587,6,4
37.54771877816961,127.13405633304396,9,4
37.53096899999998,127.14561,4,4
37.53662042898093,127.14034871354971,7,4
37.52641,127.134292,1,4
37.53090375120661,127.12390900315064,4,4
37.53994475097381,127.1427430017766,4,4
37.54652900000001,127.154712,1,4
37.53473950122389,127.13057512524738,8,4
37.53758875024189,127.13356549924428,8,4
37.53241350000152,127.13999299999024,2,4
37.55315966744317,127.12825566764162,3,4
37.52915650095718,127.13278483402192,6,4
37.54810599999997,127.14676,1,4
37.54278800079789,127.14672119958114,5,4
37.54355350004172,127.14530199954125,2,4
37.55017300048654,127.1712250000472,2,4
37.53310333336487,127.1468119999914,3,4
37.54435866755105,127.12918833520553,3,4
37.54776375020101,127.13191549896187,4,4
37.53542391718755,127.14130141792177,12,4
37.546137,127.12510399999998,1,4
37.54660750043469,127.12642850094566,2,4
37.5517746668424,127.14344016596876,6,4
37.53033516708882,127.128136000752,6,4
37.54979160078452,127.12651299988433,5,4
37.5345992514088,127.13952975218542,4,4
37.54458042891893,127.12311614300202,7,4
37.5474055000031,127.13958049997488,2,4
37.52994699999999,127.136085,5,4
37.53148100125088,127.13340649891056,6,4
37.54024350000166,127.12634650001615,2,4
37.55198300016221,127.12749949888088,2,4
37.54107100000002,127.136742,1,4
37.54789280027644,127.1274472007082,5,4
37.53801399999999,127.138369,1,4
37.56243300000001,127.162803,1,4
37.546795,127.135867,1,4
37.52956,127.122095,1,4
37.549774000000006,127.133179,1,4
37.54203800019008,127.14463850024428,4,4
37.54371199999999,127.136935,1,4
37.55099840067221,127.1319060010796,5,4
37.561923,127.169793,1,4
37.54994400000001,127.13953,2,4
37.554262,127.12852,2,4
37.55153350107834,127.13966700185026,2,4
37.558566334424135,127.16961500049688,3,4
37.543807,127.139319,1,4
37.53441399999998,127.128161,1,4
37.532244999999975,127.145638,1,4
37.549549,127.127885,1,4
37.54301600092919,127.13463650078472,2,4
37.544736000000015,127.132441,1,4
37.554564000000006,127.131174,1,4
37.55326200000001,127.135419,1,4
37.55550200047118,127.08895383161682,6,4
37.547639,127.10844,3,4
37.54917300099903,127.0904180016815,4,4
37.54467600094571,127.08819074913784,4,4
37.5468380015697,127.10363799730996,8,4
37.547944,127.102478,1,4
37.54017666778164,127.08650666838749,3,4
37.54159800005335,127.09248099978385,2,4
37.560346,127.095449,2,4
37.55681400000002,127.086253,2,4
37.53854233502028,127.08797466332824,3,4
37.53365000000001,127.090354,3,4
37.54228433389242,127.0889793327224,3,4
37.558016,127.092038,2,4
37.55303750134556,127.08578600127476,4,4
37.533372,127.091871,1,4
37.56101300000001,127.08822000000002,1,4
37.56280000001391,127.08812749994216,2,4
37.559042500442615,127.08642249884556,2,4
37.554621,127.091693,1,4
37.53830350086762,127.0935680025886,4,4
37.545824,127.087685,1,4
37.529886,127.084944,1,4
37.56817900000001,127.08756300000002,1,4
37.556585,127.088645,1,4
37.53682250010258,127.0878658747652,8,4
37.54182999999999,127.094268,1,4
37.535402,127.088713,27,4
37.547811,127.091891,1,4
37.531771501868725,127.11296150395071,2,4
37.53969,127.119456,1,4
37.5350445007673,127.1156374970116,2,4
37.52842980117363,127.11610619949248,5,4
37.53336299999998,127.11231,1,4
37.527694,127.11438,3,4
37.53060399999999,127.112012,1,4
37.49976068789081,127.05608206138352,16,4
37.50302737580088,127.0547122512388,8,4
37.50058000096352,127.05831453321244,15,4
37.49762100000001,127.033521,19,4
37.5077786675992,127.02930933042768,6,4
37.50953400113816,127.03058266685332,6,4
37.511997857145374,127.034448571444,14,4
37.483912,127.060338,2,4
37.498761715940574,127.05687428487684,7,4
37.51387400000001,127.04903,8,4
37.50484984695902,127.0602921534015,13,4
37.492711,127.037625,2,4
37.503325,127.061597,2,4
37.51505650006025,127.04862824968592,8,4
37.50831080063991,127.04207990016045,10,4
37.495147999999965,127.084839,2,4
37.49774950004405,127.03920500026705,4,4
37.49371200000002,127.03432,2,4
37.48017350057983,127.04821099907836,4,4
37.49035300022396,127.0819643334595,3,4
37.49925442908928,127.0527008578072,7,4
37.502529501114594,127.05202274786514,8,4
37.477478,127.050254,2,4
37.50469944475522,127.05867166658628,9,4
37.51203400000001,127.041189,2,4
37.512255,127.043743,2,4
37.50698033337488,127.03891699996954,3,4
37.495223,127.035242,2,4
37.495552,127.041844,2,4
37.50154750003245,127.05572949997844,4,4
37.494638,127.03741,2,4
37.51163640093665,127.02595180006831,5,4
37.513197,127.04198,2,4
37.477128,127.045617,8,4
37.49124860001194,127.0867926000714,5,4
37.50636800000001,127.037411,2,4
37.515945000000016,127.040557,2,4
37.51465133341341,127.04008499972926,3,4
37.500531666682406,127.0543760000996,3,4
37.49700400000001,127.035929,2,4
37.49175700100344,127.08529324795651,8,4
37.47469799999999,127.054505,2,4
37.50269850014051,127.0339849989294,4,4
37.50679400000002,127.04222900000002,4,4
37.50283199999999,127.032026,2,4
37.51009199999999,127.024322,2,4
37.51221899999998,127.03619700000002,6,4
37.49544857178899,127.04435828522963,7,4
37.501695,127.029143,2,4
37.51381300000001,127.027841,2,4
37.496333,127.035285,2,4
37.51633400000001,127.028851,2,4
37.49443300000001,127.041683,2,4
37.505239,127.03308,2,4
37.5052196667729,127.04381500006085,3,4
37.50837120012084,127.04332519934066,5,4
37.49897800007065,127.04194249964664,4,4
37.478901,127.044968,2,4
37.501575,127.027387,2,4
37.504902000000016,127.045254,2,4
37.51613640014004,127.05998160085142,5,4
37.47419299999999,127.050512,2,4
37.46958140068235,127.02538439970292,5,4
37.48474399999999,127.03997,2,4
37.48272800000001,127.04137900000002,1,4
37.47408800019602,127.0419805009166,2,4
37.46837900000001,127.027947,3,4
37.47519099999999,127.035605,1,4
37.46894400021823,127.04186399866047,2,4
37.486536000000015,127.02727799999998,1,4
37.507146,127.061479,2,4
37.505009,127.06339199999998,4,4
37.482566666817895,127.04463800054752,3,4
37.490431,127.085663,2,4
37.49288366671827,127.08650533341896,3,4
37.51244700000001,127.033068,2,4
37.501314000000015,127.032766,2,4
37.51469500000001,127.036317,2,4
37.49419400000301,127.0824066666686,3,4
37.491239,127.03785,1,4
37.487432,127.045198,1,4
37.512311,127.03071,1,4
37.494755,127.038943,1,4
37.50342600182171,127.03765599794826,2,4
37.47337700000001,127.05187,1,4
37.50615600000001,127.06263199999998,1,4
37.48733299999998,127.034733,1,4
37.48381,127.04585000000002,2,4
37.50832200000001,127.03137800000002,1,4
37.49143099999997,127.083763,1,4
37.484445,127.042694,1,4
37.50648900000001,127.033808,1,4
37.49890650000301,127.05890600002216,2,4
37.497848000000005,127.040689,3,4
37.504276,127.02601099999998,1,4
37.504757,127.030532,1,4
37.503489,127.116564,1,4
37.498927,127.12161100000002,1,4
37.48230150013404,127.12779249923352,2,4
37.500185,127.116203,1,4
37.50298999999999,127.107619,1,4
37.50983211174102,127.11153466862372,9,4
37.50083700000002,127.096607,1,4
37.50323150001405,127.11522699996009,2,4
37.50810733437046,127.10561716857951,6,4
37.50490200069409,127.08185166431564,3,4
37.509955000000005,127.119962,1,4
37.492795,127.127217,1,4
37.492979500719954,127.14330450150668,2,4
37.5011198336702,127.08927633277086,6,4
37.50329300071554,127.08837566485148,3,4
37.50674250073771,127.10737350008256,2,4
37.503866,127.111546,2,4
37.48774850025253,127.12675300087832,2,4
37.50957700000003,127.13227,2,4
37.503902,127.087282,2,4
37.50779366668655,127.11529033352988,3,4
37.51554650154233,127.10913949970988,2,4
37.5055540004039,127.09955100084248,4,4
37.50346900095209,127.09467699873974,2,4
37.508118,127.084935,5,4
37.499144000354754,127.10061799964612,2,4
37.50646799999999,127.10193099999998,1,4
37.50467933333648,127.07879800002624,3,4
37.492155500020935,127.14506500007973,2,4
37.50988300013029,127.11572499901332,2,4
37.50997800000001,127.108274,1,4
37.515275,127.116196,2,4
37.51171500101309,127.11687700301388,2,4
37.501953251024965,127.10519849858764,4,4
37.500679,127.127708,1,4
37.494231,127.14335,4,4
37.51138850054684,127.12087399960144,2,4
37.506419,127.092412,1,4
37.49242399999999,127.12294400000002,1,4
37.499570000000006,127.12529299999998,3,4
37.50160600000001,127.111463,1,4
37.503711,127.138899,2,4
37.49796200000339,127.12142949998248,2,4
37.50581550174996,127.10476000126032,2,4
37.50909500006114,127.0827053335585,3,4
37.499637,127.12698500000002,2,4
37.50494716789619,127.08913350007796,6,4
37.50490650162662,127.0860724980101,2,4
37.505229,127.09785,1,4
37.5017557502595,127.09129574822872,4,4
37.50858600000001,127.08100399999998,1,4
37.502198,127.099967,1,4
37.49968950064939,127.0924610026358,2,4
37.50142,127.126175,1,4
37.498495,127.142274,1,4
37.495853,127.125135,1,4
37.49527700000001,127.135167,1,4
37.48932,127.02995599999998,1,4
37.48503499999998,127.02422799999998,1,4
37.48268450005841,127.03902950044532,2,4
37.473814,127.025333,1,4
37.46966900000003,127.044273,1,4
37.50269,127.135852,3,4
37.505192000000015,127.091452,1,4
37.513195,127.113418,2,4
37.49384700000001,127.124894,1,4
37.4872,127.123653,1,4
37.48640266725717,127.12964666502668,3,4
37.48443400118022,127.12548599979928,2,4
37.496031,127.144625,1,4
37.495066,127.13127,1,4
37.504069,127.113139,1,4
37.48239200000076,127.12632050000852,2,4
37.51039699999998,127.110068,2,4
37.50791833343232,127.11256400015768,3,4
37.501029,127.094556,2,4
37.4928305000433,127.1354880003802,2,4
37.50260450026576,127.1125972494914,4,4
37.489187,127.12300100000002,1,4
37.49628500003403,127.13475150035896,2,4
37.50741150058748,127.08885549989932,2,4
37.49001299999997,127.127728,2,4
37.50724999999999,127.080149,1,4
37.503005000000016,127.11016,1,4
37.50174,127.097995,2,4
37.49680200001063,127.13138466669116,3,4
37.500491,127.148003,1,4
37.497812,127.134492,1,4
37.48770300000001,127.128894,1,4
37.505452,127.110521,1,4
37.503178000000005,127.098024,1,4
37.499292,127.10314900000002,1,4
37.512654000355205,127.1159450012168,2,4
37.503233,127.105168,1,4
37.511199,127.114413,1,4
37.50179700000001,127.138731,1,4
37.50818199999999,127.107766,1,4
37.497049,127.118232,1,4
37.501949,127.106969,1,4
37.50641400000002,127.08224,1,4
37.496511000000005,127.121105,1,4
37.4760817698293,126.97105446193446,13,4
37.4815015560971,126.97536055584033,9,4
37.48597687694987,126.978678814708,32,4
37.487059412507314,126.97659782530798,17,4
37.47734485744418,126.9759450710176,14,4
37.48389191822307,126.96909399923318,12,4
37.48021584187561,126.97965732185672,25,4
37.48108507665297,126.97238959323948,27,4
37.492932,126.978515,2,4
37.500390200396495,126.95178460026196,10,4
37.48318825107276,126.9808734357597,16,4
37.48611075003125,126.96931825024492,4,4
37.49484300000001,126.955789,2,4
37.498696,126.95280499999998,4,4
37.48241142941013,126.97653064278433,14,4
37.480752879669694,126.97725387789718,41,4
37.479394700797606,126.97823649962152,10,4
37.47801792914543,126.97927171335708,14,4
37.486423,126.970857,1,4
37.494602889370526,126.95831155623246,9,4
37.47766000054527,126.9732512002482,20,4
37.47954017725936,126.97426776610888,34,4
37.480429143240336,126.97060400126328,7,4
37.494080778379335,126.9538361103146,9,4
37.47926287581097,126.97690674937402,16,4
37.487219,126.966362,2,4
37.482651000052094,126.97260525040524,8,4
37.49052789060909,126.98007933366304,9,4
37.4821509475399,126.97447336843436,19,4
37.485614,126.967437,1,4
37.50436799999999,126.959497,1,4
37.482259,126.96689,2,4
37.49560900057373,126.9523547141394,7,4
37.49166400000001,126.978939,4,4
37.48868300134775,126.98021400032916,3,4
37.485988000000006,126.972484,1,4
37.49052899999999,126.964331,1,4
37.477789,126.977475,1,4
37.49343928601404,126.95504442879424,7,4
37.4944,126.96041099999998,1,4
37.48200200019761,126.97092850094856,2,4
37.483135,126.979336,3,4
37.48337099999999,126.970765,1,4
37.475277158776535,126.9751863158153,19,4
37.47479933414184,126.98019316612158,6,4
37.478492843226775,126.96377363213064,19,4
37.48358733358605,126.95637733350952,3,4
37.47374466717815,126.97283883282616,6,4
37.47542922265464,126.97800900052196,9,4
37.480593474572615,126.95973747292716,19,4
37.4803563336297,126.95757100004404,12,4
37.473536680777904,126.96291864068549,25,4
37.476030751247016,126.96298550086613,12,4
37.47429064361023,126.9607828575844,14,4
37.477132,126.957311,2,4
37.477215636935576,126.96590981890516,11,4
37.48552530841956,126.95170200002954,13,4
37.47314450024963,126.9646669999242,6,4
37.47503314354889,126.96435185709596,7,4
37.48222650059334,126.95900195388175,22,4
37.47420180122575,126.9691492975621,20,4
37.48193900115263,126.96055487608024,8,4
37.484892,126.957558,1,4
37.469195600300736,126.96877819960773,5,4
37.4881190012657,126.95808550087308,2,4
37.47206481933589,126.96823809340026,11,4
37.47329800033399,126.97071849981052,4,4
37.47469085871401,126.9670039991071,7,4
37.47350433347709,126.97541722241266,9,4
37.4752175013828,126.97243199945272,6,4
37.48029045477983,126.96277809067364,11,4
37.47913620044842,126.96111440105476,5,4
37.476303,126.96819800000002,1,4
37.47028599999999,126.96933099999998,2,4
37.47400733343096,126.9783990003831,6,4
37.470546,126.966829,6,4
37.47104500080626,126.96580133320111,3,4
37.48697699999998,126.958812,1,4
37.476144,126.976792,1,4
37.47787716714711,126.9648181653904,6,4
37.47228299999999,126.97812100000002,3,4
37.47955950041399,126.95149250032232,2,4
37.47318820026897,126.96633480143072,5,4
37.477411,126.96000100000002,2,4
37.482143,126.956553,1,4
37.50429820183412,127.0594433999383,5,4
37.492315000000005,127.012438,2,4
37.496206000000015,127.014661,1,4
37.487591625651895,127.00599450010122,8,4
37.47868,126.98443299999998,1,4
37.492220000045,126.98601799976144,2,4
37.48863233348722,126.9900346671074,3,4
37.496822,126.98594599999998,2,4
37.485509,126.996474,3,4
37.48197700128874,126.99551750099948,2,4
37.48336525001646,127.00332125012996,4,4
37.485313250001056,126.9931249999882,4,4
37.48754075120272,127.0090219971764,4,4
37.487118,126.989919,1,4
37.492334600642806,127.0157519993398,5,4
37.481725,126.984989,1,4
37.49437260074675,127.01915020002583,5,4
37.49127866671602,127.01945033330756,3,4
37.48403600000001,126.983441,5,4
37.49018022263457,127.01253366616716,9,4
37.487647,126.996064,1,4
